Node,Latitude,Longitude
Junction_94,338882.689581,4696343.684585
Junction_940,337489.928097,4695652.479149
Junction_941,337489.044913,4695648.342107
Junction_942,337483.819897,4695661.296669
Junction_943,337483.550632,4695660.162442
Junction_944,337482.306827,4695661.155054
Junction_945,337482.655685,4695660.055767
Junction_946,337470.39899,4695660.173955
Junction_947,337470.529192,4695658.944066
Junction_948,337469.255301,4695660.06683
Junction_949,337469.02323,4695657.516845
Junction_95,338830.233987,4696383.10317
Junction_950,337468.719224,4695660.016621
Junction_951,337468.684183,4695660.567416
Junction_952,337461.933181,4695659.128732
Junction_953,337462.093219,4695657.137752
Junction_954,337459.553897,4695658.471463
Junction_955,337459.904006,4695656.841355
Junction_956,337457.964036,4695657.937288
Junction_957,337458.432734,4695656.226385
Junction_958,337452.59315,4695656.771723
Junction_959,337452.936802,4695655.493077
Junction_96,338836.048092,4696389.077963
Junction_960,337447.499889,4695655.677643
Junction_961,337447.74007,4695654.23976
Junction_962,337439.206582,4695653.896308
Junction_963,337439.481103,4695652.77855
Junction_964,337428.807761,4695651.738633
Junction_965,337429.522448,4695648.278833
Junction_966,337421.134481,4695650.374987
Junction_967,337421.295469,4695649.114862
Junction_968,337419.274804,4695650.146569
Junction_969,337419.499817,4695648.761648
Junction_97,338874.650773,4696343.411515
Junction_970,337415.217105,4695649.648186
Junction_971,337415.232423,4695648.240338
Junction_972,337412.353604,4695649.218834
Junction_973,337412.243675,4695647.93438
Junction_974,337400.221204,4695647.764331
Junction_975,337400.150871,4695649.32716
Junction_976,337393.720145,4695647.273457
Junction_977,337393.507897,4695645.708825
Junction_978,337311.138892,4695647.57516
Junction_979,337305.114842,4695631.925393
Junction_98,338881.931494,4696371.121647
Junction_980,337311.78685,4695649.606838
Junction_981,337299.64559,4695653.685962
Junction_982,337299.206476,4695651.711
Junction_983,337290.93925,4695653.924491
Junction_984,337292.407018,4695651.844657
Junction_985,337288.786631,4695651.952533
Junction_986,337289.53786,4695650.200032
Junction_987,337284.529448,4695648.437869
Junction_988,337284.304485,4695649.385278
Junction_989,337277.822749,4695648.196387
Junction_99,338882.691383,4696344.571272
Junction_990,337277.714372,4695649.169676
Junction_991,337267.75011,4695653.067438
Junction_992,337269.241455,4695656.064446
Junction_993,337268.121595,4695652.768688
Junction_994,337269.186841,4695653.832533
Junction_995,337263.302254,4695655.23067
Junction_996,337262.017801,4695653.637705
Junction_997,337247.004129,4695659.687987
Junction_998,337245.47539,4695658.509657
Junction_999,337236.389556,4695663.258966
P_Castello,337225.435835,4695643.966236
P_Ville,338030.862405,4696864.166405
S_Cucca_Mozza,336787.812492,4696248.959669
S_Gallo,337398.168351,4695790.830275
S_Madonnelle,336120.953167,4694262.794982
S_Pagliara,337494.312628,4697166.467518
S_Paterno,336044.948446,4694463.803526
S_Pianino,336695.871735,4696314.809239
S_Ponte_Alto,338156.512465,4696536.273941
S_Ponte_Basso,338464.466244,4696300.624087
S_Ville,337944.809989,4696594.578981
